63471; 179.03; -27.1542
63481; 179.033; -27.1018
63491; 178.956; -27.3656
63501; 179.098; -27.1782
63511; 179.101; -27.0998
63521; 179.094; -27.4368
63531; 179.096; -27.2819
63541; 178.959; -27.4151
63551; 178.897; -27.3862
63561; 179.159; -27.1301
63571; 179.025; -27.4915
63581; 178.965; -27.0774
63591; 178.901; -27.3068
63601; 178.831; -27.2583
63611; 179.22; -27.1845
63621; 178.972; -27.176
63631; 179.293; -27.178
63641; 179.221; -27.2096
63651; 178.976; -27.0209
63661; 178.899; -27.4108
63671; 178.704; -27.4603
63681; 179.226; -27.1541
63691; 178.967; -26.9737
63701; 178.899; -26.8972
63711; 178.707; -26.6885
63721; 178.525; -26.7114
63731; 179.287; -27.2085
63741; 178.904; -27.4071
63751; 179.161; -27.3333
63761; 179.1; -27.2787
63771; 179.16; -27.2063
63781; 179.22; -26.615
63791; 178.892; -26.925
63801; 178.965; -27.0774
63811; 179.17; -27.0212
63821; 179.166; -27.2775
63831; 179.23; -27.2024
63841; 178.973; -26.9459
63851; 178.772; -26.9983
63861; 178.901; -26.845
63871; 179.228; -27.3057
63881; 179.23; -27.7087
63891; 178.857; -27.0921
63901; 179.1; -27.1259
63911; 178.655; -26.8913
63921; 179.041; -26.8938
63931; 179.308; -26.7143
63941; 179.112; -26.8158
63951; 178.986; -26.4344
63961; 178.802; -26.2815
63971; 179.116; -26.5117
63981; 178.924; -26.5103
63991; 178.737; -26.0004
64001; 178.929; -25.5427
64011; 179.063; -25.3486
64021; 179.561; -25.526
64031; 179.123; -25.0109
64041; 179.186; -24.5739
64051; 178.999; -24.1854
64061; 179.252; -23.7519
64071; 179.313; -23.114
64081; 179.377; -23.122
64091; 179.45; -21.8322
64101; 179.077; -21.8519
64111; 179.57; -21.546
64121; 179.753; -21.3728
64131; 179.381; -20.616
64141; 179.63; -19.9232
64151; 179.515; -19.5187
64161; 179.939; -19.1979
64171; -179.94; -18.6321
64181; 179.574; -18.7994
64191; 179.94; -18.0165
64201; 179.701; -16.9511
64211; 179.699; -16.9201
64221; -179.941; -16.4089
64231; -179.762; -15.7171
64241; -179.821; -14.8346
64251; 179.641; -14.4574
64261; 179.759; -13.8661
64271; 179.821; -13.1773
64281; -179.881; -12.7554
64291; -179.648; -12.2109
64301; -179.883; -11.4679
64311; -179.414; -11.3432
64321; -179.883; -11.1969
64331; -179.531; -10.676
64341; -179.71; -10.1768
64351; 180; -9.33891
64361; -179.65; -8.86447
64371; -179.593; -7.85312
64381; -178.888; -7.10209
64391; -179.471; -5.85577
64401; -179.584; -5.39251
64411; -179.472; -4.74401
64421; -179.416; -4.60854
64431; -178.833; -4.13452
64441; -178.781; -3.24661
64451; -178.955; -1.97261
64461; -179.239; -1.22998
64471; -179.008; -1.2249
64481; -179.068; -1.16542
64491; -178.773; -0.350706
64501; -179.124; -0
64511; -179.242; 0.582796
64521; -179.066; 1.28454
64531; -178.49; 1.97425
64541; -178.891; 2.33449
64551; -178.837; 3.25326
64561; -179.004; 4.44284
64571; -179.047; 5.46207
64581; -177.949; 5.55024
64591; -178.528; 5.86605
64601; -178.712; 6.12638
64611; -178.364; 7.32346
64621; -178.214; 8.04285
64631; -178.742; 9.14888
64641; -178.147; 10.2891
64651; -178.268; 10.5103
64661; -177.717; 10.7033
64671; -177.241; 11.2972
64681; -177.465; 11.7406
64691; -178.532; 12.5831
64701; -178.307; 13.3596
64711; -178.92; 14.0621
64721; -178.393; 14.059
64731; -178.371; 14.4702
64741; -178.485; 14.6431
64751; -178.406; 15.0937
64761; -178.373; 14.8506
64771; -177.556; 15.3075
64781; -177.831; 15.7433
64791; -177.567; 16.3887
